"Accreditation Rates"
2/13/2026

Year,Division,School,Indicator,Subgroup,"Level Code","Percent Passing","Percent Passing With Recovery","Percent Showing Growth","Percent Showing EL Progress or Proficiency","Accreditation Combined Rate","No Proficiency or Growth"
2022,"Accomack County Public Schools","Accawmacke Elementary","Academic Achievement - Math","All Students",SCH,58,15,18,,91,9
2022,"Accomack County Public Schools","Arcadia High","Academic Achievement - Math","All Students",SCH,76,0,0,,76,24
2022,"Accomack County Public Schools","Arcadia Middle ","Academic Achievement - Math","All Students",SCH,46,17,22,,86,14
2022,"Accomack County Public Schools","Chincoteague Elementary","Academic Achievement - Math","All Students",SCH,56,4,23,,84,16
2022,"Accomack County Public Schools","Chincoteague High","Academic Achievement - Math","All Students",SCH,76,13,7,,96,4
2022,"Accomack County Public Schools","Kegotank Elementary","Academic Achievement - Math","All Students",SCH,41,0,44,,85,15
2022,"Accomack County Public Schools","Metompkin Elementary","Academic Achievement - Math","All Students",SCH,46,10,34,,89,11
2022,"Accomack County Public Schools","Nandua High","Academic Achievement - Math","All Students",SCH,73,20,0,,93,7
2022,"Accomack County Public Schools","Nandua Middle","Academic Achievement - Math","All Students",SCH,60,20,11,,91,9
2022,"Accomack County Public Schools","Pungoteague Elementary","Academic Achievement - Math","All Students",SCH,56,15,20,,90,10
2022,"Accomack County Public Schools","Tangier Combined","Academic Achievement - Math","All Students",SCH,68,0,26,,95,5
2022,"Albemarle County Public Schools","Agnor Elementary","Academic Achievement - Math","All Students",SCH,59,3,25,,86,14
2022,"Albemarle County Public Schools","Albemarle High","Academic Achievement - Math","All Students",SCH,72,0,0,,72,28
2022,"Albemarle County Public Schools","Baker-Butler Elementary","Academic Achievement - Math","All Students",SCH,68,8,14,,90,10
2022,"Albemarle County Public Schools","Broadus Wood Elementary","Academic Achievement - Math","All Students",SCH,78,5,9,,91,9
2022,"Albemarle County Public Schools","Brownsville Elementary","Academic Achievement - Math","All Students",SCH,79,5,11,,95,5
2022,"Albemarle County Public Schools","Community Lab School","Academic Achievement - Math","All Students",SCH,81,0,2,,83,17
2022,"Albemarle County Public Schools","Crozet Elementary","Academic Achievement - Math","All Students",SCH,66,6,18,,90,10
2022,"Albemarle County Public Schools","Hollymead Elementary","Academic Achievement - Math","All Students",SCH,87,2,6,,95,5
2022,"Albemarle County Public Schools","Ivy Elementary","Academic Achievement - Math","All Students",SCH,83,0,8,,91,9
2022,"Albemarle County Public Schools","Jackson P. Burley Middle","Academic Achievement - Math","All Students",SCH,63,7,13,,83,17
2022,"Albemarle County Public Schools","Joseph T. Henley Middle","Academic Achievement - Math","All Students",SCH,76,3,7,,86,14
2022,"Albemarle County Public Schools","Journey Middle","Academic Achievement - Math","All Students",SCH,61,0,15,,76,24
2022,"Albemarle County Public Schools","Lakeside Middle","Academic Achievement - Math","All Students",SCH,78,8,7,,92,8
2022,"Albemarle County Public Schools","Leslie H. Walton Middle","Academic Achievement - Math","All Students",SCH,67,6,11,,85,15
2022,"Albemarle County Public Schools","Mary Carr Greer Elementary","Academic Achievement - Math","All Students",SCH,39,8,31,,78,22
2022,"Albemarle County Public Schools","Monticello High","Academic Achievement - Math","All Students",SCH,66,0,0,,66,34
2022,"Albemarle County Public Schools","Mountain View Elementary","Academic Achievement - Math","All Students",SCH,49,7,24,,79,21
2022,"Albemarle County Public Schools","Red Hill Elementary","Academic Achievement - Math","All Students",SCH,38,6,25,,68,32
2022,"Albemarle County Public Schools","Scottsville Elementary","Academic Achievement - Math","All Students",SCH,41,7,25,,73,27
2022,"Albemarle County Public Schools","Stone Robinson Elementary","Academic Achievement - Math","All Students",SCH,67,4,17,,88,12
2022,"Albemarle County Public Schools","Stony Point Elementary","Academic Achievement - Math","All Students",SCH,66,4,20,,90,10
2022,"Albemarle County Public Schools","Virginia L. Murray Elementary","Academic Achievement - Math","All Students",SCH,91,4,4,,99,1
2022,"Albemarle County Public Schools","Western Albemarle High","Academic Achievement - Math","All Students",SCH,76,1,0,,77,23
2022,"Albemarle County Public Schools","Woodbrook Elementary","Academic Achievement - Math","All Students",SCH,43,9,30,,83,17
2022,"Alexandria City Public Schools","Alexandria City High","Academic Achievement - Math","All Students",SCH,58,0,0,,58,42
2022,"Alexandria City Public Schools","Charles Barrett Elementary","Academic Achievement - Math","All Students",SCH,68,2,23,,93,7
2022,"Alexandria City Public Schools","Cora Kelly School for Math Science and Technology","Academic Achievement - Math","All Students",SCH,47,13,34,,93,7
2022,"Alexandria City Public Schools","Douglas MacArthur Elementary","Academic Achievement - Math","All Students",SCH,68,10,15,,94,6
2022,"Alexandria City Public Schools","Ferdinand T. Day Elementary","Academic Achievement - Math","All Students",SCH,35,4,44,,82,18
2022,"Alexandria City Public Schools","Francis C. Hammond Middle","Academic Achievement - Math","All Students",SCH,50,1,21,,72,28
2022,"Alexandria City Public Schools","George Mason Elementary","Academic Achievement - Math","All Students",SCH,71,6,16,,93,7
2022,"Alexandria City Public Schools","George Washington Middle","Academic Achievement - Math","All Students",SCH,58,4,14,,76,24
2022,"Alexandria City Public Schools","James K. Polk Elementary","Academic Achievement - Math","All Students",SCH,62,3,24,,89,11
2022,"Alexandria City Public Schools","Jefferson-Houston PK-8 School","Academic Achievement - Math","All Students",SCH,35,0,23,,59,41
2022,"Alexandria City Public Schools","John Adams Elementary","Academic Achievement - Math","All Students",SCH,52,5,32,,89,11
2022,"Alexandria City Public Schools","Lyles-Crouch Elementary","Academic Achievement - Math","All Students",SCH,77,6,11,,95,5
2022,"Alexandria City Public Schools","Mount Vernon Elementary","Academic Achievement - Math","All Students",SCH,52,7,31,,90,10
2022,"Alexandria City Public Schools","Naomi L. Brooks Elementary","Academic Achievement - Math","All Students",SCH,64,9,14,,88,12
2022,"Alexandria City Public Schools","Patrick Henry K-8 School","Academic Achievement - Math","All Students",SCH,56,4,24,,84,16
2022,"Alexandria City Public Schools","Samuel W. Tucker Elementary","Academic Achievement - Math","All Students",SCH,53,6,21,,80,20
2022,"Alexandria City Public Schools","William Ramsay Elementary","Academic Achievement - Math","All Students",SCH,36,4,40,,80,20
2022,"Alleghany Highlands Public Schools","Alleghany High","Academic Achievement - Math","All Students",SCH,79,0,0,,79,21
2022,"Alleghany Highlands Public Schools","Callaghan Elementary","Academic Achievement - Math","All Students",SCH,57,11,23,,91,9
2022,"Alleghany Highlands Public Schools","Covington Middle","Academic Achievement - Math","All Students",SCH,50,11,20,,80,20
2022,"Alleghany Highlands Public Schools","Jeter-Watson Elementary","Academic Achievement - Math","All Students",SCH,49,0,32,,81,19
2022,"Alleghany Highlands Public Schools","Mountain View Elementary","Academic Achievement - Math","All Students",SCH,57,8,25,,90,10
2022,"Alleghany Highlands Public Schools","Sharon Elementary","Academic Achievement - Math","All Students",SCH,92,4,2,,99,1
2022,"Amelia County Public Schools","Amelia County Elementary","Academic Achievement - Math","All Students",SCH,55,9,19,,84,16
2022,"Amelia County Public Schools","Amelia County High","Academic Achievement - Math","All Students",SCH,78,3,0,,81,19
2022,"Amelia County Public Schools","Amelia County Middle","Academic Achievement - Math","All Students",SCH,49,12,18,,79,21
2022,"Amherst County Public Schools","Amelon Elementary","Academic Achievement - Math","All Students",SCH,51,8,25,,84,16
2022,"Amherst County Public Schools","Amherst County High","Academic Achievement - Math","All Students",SCH,66,0,0,,66,34
2022,"Amherst County Public Schools","Amherst Elementary","Academic Achievement - Math","All Students",SCH,80,0,12,,92,8
2022,"Amherst County Public Schools","Amherst Middle","Academic Achievement - Math","All Students",SCH,61,12,17,,89,11
2022,"Amherst County Public Schools","Central Elementary","Academic Achievement - Math","All Students",SCH,53,0,30,,82,18
2022,"Amherst County Public Schools","Elon Elementary","Academic Achievement - Math","All Students",SCH,55,0,30,,85,15
2022,"Amherst County Public Schools","Madison Heights Elementary","Academic Achievement - Math","All Students",SCH,41,5,27,,73,27
2022,"Amherst County Public Schools","Monelison Middle","Academic Achievement - Math","All Students",SCH,45,0,30,,75,25
2022,"Amherst County Public Schools","Temperance Elementary","Academic Achievement - Math","All Students",SCH,73,0,21,,94,6
2022,"Appomattox County Public Schools","Appomattox County High","Academic Achievement - Math","All Students",SCH,71,10,0,,81,19
2022,"Appomattox County Public Schools","Appomattox Elementary","Academic Achievement - Math","All Students",SCH,64,11,14,,88,12
2022,"Appomattox County Public Schools","Appomattox Middle","Academic Achievement - Math","All Students",SCH,55,12,17,,84,16
2022,"Appomattox County Public Schools","Appomattox Primary","Academic Achievement - Math","All Students",SCH,64,11,14,,88,12
2022,"Arlington County Public Schools","Abingdon Elementary","Academic Achievement - Math","All Students",SCH,56,2,28,,85,15
2022,"Arlington County Public Schools","Alice West Fleet Elementary","Academic Achievement - Math","All Students",SCH,78,6,10,,94,6
2022,"Arlington County Public Schools","Arlington Community High","Academic Achievement - Math","All Students",SCH,<,<,<,,<,<
2022,"Arlington County Public Schools","Arlington Science Focus School","Academic Achievement - Math","All Students",SCH,93,0,3,,96,4
2022,"Arlington County Public Schools","Arlington Traditional","Academic Achievement - Math","All Students",SCH,94,2,3,,98,2
2022,"Arlington County Public Schools","Ashlawn Elementary","Academic Achievement - Math","All Students",SCH,81,9,7,,98,2
2022,"Arlington County Public Schools","Barcroft Elementary","Academic Achievement - Math","All Students",SCH,64,5,25,,93,7
2022,"Arlington County Public Schools","Barrett Elementary","Academic Achievement - Math","All Students",SCH,54,2,25,,81,19
2022,"Arlington County Public Schools","Campbell Elementary","Academic Achievement - Math","All Students",SCH,78,0,17,,95,5
2022,"Arlington County Public Schools","Cardinal Elementary","Academic Achievement - Math","All Students",SCH,91,1,5,,97,3
2022,"Arlington County Public Schools","Carlin Springs Elementary","Academic Achievement - Math","All Students",SCH,28,0,50,,78,22
2022,"Arlington County Public Schools","Claremont Immersion","Academic Achievement - Math","All Students",SCH,80,0,18,,98,2
2022,"Arlington County Public Schools","Discovery Elementary","Academic Achievement - Math","All Students",SCH,88,2,7,,97,3
2022,"Arlington County Public Schools","Dorothy Hamm Middle","Academic Achievement - Math","All Students",SCH,84,1,6,,92,8
2022,"Arlington County Public Schools","Dr. Charles R. Drew Elementary","Academic Achievement - Math","All Students",SCH,58,0,29,,87,13
2022,"Arlington County Public Schools","Escuela Key Elementary","Academic Achievement - Math","All Students",SCH,69,2,23,,93,7
2022,"Arlington County Public Schools","Glebe Elementary","Academic Achievement - Math","All Students",SCH,90,0,6,,96,4
2022,"Arlington County Public Schools","Gunston Middle","Academic Achievement - Math","All Students",SCH,60,0,15,,76,24
2022,"Arlington County Public Schools","Hoffman-Boston Elementary","Academic Achievement - Math","All Students",SCH,67,8,17,,91,9
2022,"Arlington County Public Schools","Innovation Elementary ","Academic Achievement - Math","All Students",SCH,81,0,13,,94,6
2022,"Arlington County Public Schools","Jamestown Elementary","Academic Achievement - Math","All Students",SCH,94,2,2,,97,3
2022,"Arlington County Public Schools","Jefferson Middle","Academic Achievement - Math","All Students",SCH,63,0,16,,79,21
2022,"Arlington County Public Schools","Kenmore Middle","Academic Achievement - Math","All Students",SCH,54,5,19,,78,22
2022,"Arlington County Public Schools","Long Branch Elementary","Academic Achievement - Math","All Students",SCH,81,0,13,,93,7
2022,"Arlington County Public Schools","Montessori Public School of Arlington","Academic Achievement - Math","All Students",SCH,79,0,14,,93,7
2022,"Arlington County Public Schools","Nottingham Elementary","Academic Achievement - Math","All Students",SCH,87,3,4,,93,7
2022,"Arlington County Public Schools","Oakridge Elementary","Academic Achievement - Math","All Students",SCH,75,0,13,,87,13
2022,"Arlington County Public Schools","Randolph Elementary","Academic Achievement - Math","All Students",SCH,65,11,19,,95,5
2022,"Arlington County Public Schools","Swanson Middle","Academic Achievement - Math","All Students",SCH,79,3,8,,90,10
2022,"Arlington County Public Schools","Taylor Elementary","Academic Achievement - Math","All Students",SCH,85,0,10,,95,5
2022,"Arlington County Public Schools","Tuckahoe Elementary","Academic Achievement - Math","All Students",SCH,87,4,4,,95,5
2022,"Arlington County Public Schools","Wakefield High","Academic Achievement - Math","All Students",SCH,84,0,0,,84,16
2022,"Arlington County Public Schools","Washington-Liberty High","Academic Achievement - Math","All Students",SCH,85,0,0,,85,15
2022,"Arlington County Public Schools","Williamsburg Middle","Academic Achievement - Math","All Students",SCH,92,3,2,,97,3
2022,"Arlington County Public Schools","Yorktown High","Academic Achievement - Math","All Students",SCH,90,0,0,,90,10
2022,"Augusta County Public Schools","Buffalo Gap High","Academic Achievement - Math","All Students",SCH,92,0,0,,92,8
2022,"Augusta County Public Schools","Cassell Elementary","Academic Achievement - Math","All Students",SCH,60,12,17,,90,10
2022,"Augusta County Public Schools","Churchville Elementary","Academic Achievement - Math","All Students",SCH,69,12,11,,92,8
2022,"Augusta County Public Schools","Craigsville Elementary","Academic Achievement - Math","All Students",SCH,56,16,19,,91,9
2022,"Augusta County Public Schools","Edward G. Clymore Elementary","Academic Achievement - Math","All Students",SCH,68,9,14,,92,8
2022,"Augusta County Public Schools","Fort Defiance High","Academic Achievement - Math","All Students",SCH,95,0,0,,95,5
2022,"Augusta County Public Schools","Guy K. Stump Elementary","Academic Achievement - Math","All Students",SCH,67,6,17,,91,9
2022,"Augusta County Public Schools","North River Elementary","Academic Achievement - Math","All Students",SCH,49,16,26,,90,10
2022,"Augusta County Public Schools","Riverheads Elementary","Academic Achievement - Math","All Students",SCH,68,8,15,,91,9
2022,"Augusta County Public Schools","Riverheads High","Academic Achievement - Math","All Students",SCH,89,0,0,,89,11
2022,"Augusta County Public Schools","S. Gordon Stewart Middle","Academic Achievement - Math","All Students",SCH,56,13,19,,88,12
2022,"Augusta County Public Schools","Stuarts Draft Elementary","Academic Achievement - Math","All Students",SCH,64,6,14,,85,15
2022,"Augusta County Public Schools","Stuarts Draft High","Academic Achievement - Math","All Students",SCH,80,1,0,,81,19
2022,"Augusta County Public Schools","Stuarts Draft Middle","Academic Achievement - Math","All Students",SCH,55,14,17,,86,14
2022,"Augusta County Public Schools","Wilson Elementary","Academic Achievement - Math","All Students",SCH,57,6,21,,84,16
2022,"Augusta County Public Schools","Wilson Memorial High","Academic Achievement - Math","All Students",SCH,82,0,0,,82,18
2022,"Augusta County Public Schools","Wilson Middle","Academic Achievement - Math","All Students",SCH,54,15,17,,86,14
2022,"Bath County Public Schools","Bath County High","Academic Achievement - Math","All Students",SCH,81,0,11,,92,8
2022,"Bath County Public Schools","Millboro Elementary","Academic Achievement - Math","All Students",SCH,74,7,13,,93,7
2022,"Bath County Public Schools","Valley Elementary","Academic Achievement - Math","All Students",SCH,56,14,17,,87,13
2022,"Bedford County Public Schools","Bedford Elementary","Academic Achievement - Math","All Students",SCH,58,11,21,,90,10
2022,"Bedford County Public Schools","Bedford Primary","Academic Achievement - Math","All Students",SCH,58,11,21,,90,10
2022,"Bedford County Public Schools","Big Island Elementary","Academic Achievement - Math","All Students",SCH,74,1,15,,91,9
2022,"Bedford County Public Schools","Boonsboro Elementary","Academic Achievement - Math","All Students",SCH,82,8,9,,98,2
2022,"Bedford County Public Schools","Forest Elementary","Academic Achievement - Math","All Students",SCH,87,3,5,,96,4
2022,"Bedford County Public Schools","Forest Middle","Academic Achievement - Math","All Students",SCH,67,9,14,,90,10
2022,"Bedford County Public Schools","Goodview Elementary","Academic Achievement - Math","All Students",SCH,59,9,21,,89,11
2022,"Bedford County Public Schools","Huddleston Elementary","Academic Achievement - Math","All Students",SCH,62,2,17,,81,19
2022,"Bedford County Public Schools","Jefferson Forest High","Academic Achievement - Math","All Students",SCH,81,12,0,,94,6
2022,"Bedford County Public Schools","Liberty High","Academic Achievement - Math","All Students",SCH,74,14,0,,88,12
2022,"Bedford County Public Schools","Liberty Middle","Academic Achievement - Math","All Students",SCH,55,14,11,,80,20
2022,"Bedford County Public Schools","Moneta Elementary","Academic Achievement - Math","All Students",SCH,66,10,17,,94,6
2022,"Bedford County Public Schools","Montvale Elementary","Academic Achievement - Math","All Students",SCH,66,7,20,,93,7
2022,"Bedford County Public Schools","New London Academy Elementary","Academic Achievement - Math","All Students",SCH,79,3,12,,93,7
2022,"Bedford County Public Schools","Otter River Elementary","Academic Achievement - Math","All Students",SCH,70,7,12,,89,11
2022,"Bedford County Public Schools","Staunton River High","Academic Achievement - Math","All Students",SCH,75,0,0,,75,25
2022,"Bedford County Public Schools","Staunton River Middle","Academic Achievement - Math","All Students",SCH,43,8,19,,71,29
2022,"Bedford County Public Schools","Stewartsville Elementary","Academic Achievement - Math","All Students",SCH,60,6,20,,87,13
2022,"Bedford County Public Schools","Thomas Jefferson Elementary","Academic Achievement - Math","All Students",SCH,77,7,7,,91,9
2022,"Bland County Public Schools","Bland County Elementary ","Academic Achievement - Math","All Students",SCH,68,5,16,,90,10
2022,"Bland County Public Schools","Bland County High","Academic Achievement - Math","All Students",SCH,70,7,7,,83,17
2022,"Botetourt County Public Schools","Breckinridge Elementary","Academic Achievement - Math","All Students",SCH,80,2,9,,91,9
2022,"Botetourt County Public Schools","Buchanan Elementary","Academic Achievement - Math","All Students",SCH,80,12,7,,99,1
2022,"Botetourt County Public Schools","Central Academy Middle","Academic Achievement - Math","All Students",SCH,85,3,6,,94,6
2022,"Botetourt County Public Schools","Cloverdale Elementary","Academic Achievement - Math","All Students",SCH,78,4,11,,93,7
2022,"Botetourt County Public Schools","Colonial Elementary","Academic Achievement - Math","All Students",SCH,85,6,7,,97,3
2022,"Botetourt County Public Schools","Eagle Rock Elementary","Academic Achievement - Math","All Students",SCH,79,11,6,,97,3
2022,"Botetourt County Public Schools","Greenfield Elementary","Academic Achievement - Math","All Students",SCH,73,12,9,,94,6
2022,"Botetourt County Public Schools","James River High","Academic Achievement - Math","All Students",SCH,84,1,0,,85,15
2022,"Botetourt County Public Schools","Lord Botetourt High","Academic Achievement - Math","All Students",SCH,83,10,0,,93,7
2022,"Botetourt County Public Schools","Read Mountain Middle","Academic Achievement - Math","All Students",SCH,80,8,6,,94,6
2022,"Botetourt County Public Schools","Troutville Elementary","Academic Achievement - Math","All Students",SCH,79,10,7,,96,4
2022,"Bristol City Public Schools","Virginia High","Academic Achievement - Math","All Students",SCH,79,0,0,,79,21
2022,"Bristol City Public Schools","Virginia Middle","Academic Achievement - Math","All Students",SCH,56,6,18,,79,21
2022,"Brunswick County Public Schools","Brunswick High","Academic Achievement - Math","All Students",SCH,69,0,0,,69,31
2022,"Brunswick County Public Schools","James S. Russell Middle","Academic Achievement - Math","All Students",SCH,33,12,27,,73,27
2022,"Brunswick County Public Schools","Meherrin Powellton Elementary","Academic Achievement - Math","All Students",SCH,64,16,16,,97,3
2022,"Brunswick County Public Schools","Red Oak-Sturgeon Elementary","Academic Achievement - Math","All Students",SCH,52,17,20,,90,10
2022,"Brunswick County Public Schools","Totaro Elementary","Academic Achievement - Math","All Students",SCH,56,13,21,,90,10
2022,"Buchanan County Public Schools","Council Elementary/Middle","Academic Achievement - Math","All Students",SCH,60,0,24,,84,16
2022,"Buchanan County Public Schools","Council High ","Academic Achievement - Math","All Students",SCH,70,14,11,,95,5
2022,"Buchanan County Public Schools","Grundy High","Academic Achievement - Math","All Students",SCH,88,0,0,,88,12
2022,"Buchanan County Public Schools","Hurley Elementary/Middle","Academic Achievement - Math","All Students",SCH,47,0,26,,73,27
2022,"Buchanan County Public Schools","Hurley High","Academic Achievement - Math","All Students",SCH,57,13,11,,81,19
2022,"Buchanan County Public Schools","Riverview Elementary/Middle","Academic Achievement - Math","All Students",SCH,50,7,23,,80,20
2022,"Buchanan County Public Schools","Twin Valley Elementary/Middle","Academic Achievement - Math","All Students",SCH,59,0,31,,89,11
2022,"Buchanan County Public Schools","Twin Valley High","Academic Achievement - Math","All Students",SCH,54,8,9,,71,29
2022,"Buckingham County Public Schools","Buckingham Co Elementary","Academic Achievement - Math","All Students",SCH,48,0,25,,72,28
2022,"Buckingham County Public Schools","Buckingham Co Primary","Academic Achievement - Math","All Students",SCH,48,0,25,,72,28
2022,"Buckingham County Public Schools","Buckingham County High","Academic Achievement - Math","All Students",SCH,86,0,0,,86,14
2022,"Buckingham County Public Schools","Buckingham County Middle","Academic Achievement - Math","All Students",SCH,49,18,18,,84,16
2022,"Buena Vista City Public Schools","Enderly Heights Elementary","Academic Achievement - Math","All Students",SCH,65,4,19,,88,12
2022,"Buena Vista City Public Schools","F.W. Kling Jr. Elementary","Academic Achievement - Math","All Students",SCH,65,4,19,,88,12
2022,"Buena Vista City Public Schools","Parry McCluer High","Academic Achievement - Math","All Students",SCH,61,10,6,,77,23
2022,"Buena Vista City Public Schools","Parry McCluer Middle","Academic Achievement - Math","All Students",SCH,69,13,14,,95,5
2022,"Campbell County Public Schools","Altavista Elementary","Academic Achievement - Math","All Students",SCH,70,9,14,,93,7
2022,"Campbell County Public Schools","Altavista High","Academic Achievement - Math","All Students",SCH,56,14,13,,83,17
2022,"Campbell County Public Schools","Brookneal Elementary","Academic Achievement - Math","All Students",SCH,61,9,16,,87,13
2022,"Campbell County Public Schools","Brookville High","Academic Achievement - Math","All Students",SCH,82,12,0,,93,7
2022,"Campbell County Public Schools","Brookville Middle","Academic Achievement - Math","All Students",SCH,50,10,17,,77,23
2022,"Campbell County Public Schools","Concord Elementary","Academic Achievement - Math","All Students",SCH,65,13,13,,91,9
2022,"Campbell County Public Schools","Leesville Road Elementary","Academic Achievement - Math","All Students",SCH,80,5,9,,94,6
2022,"Campbell County Public Schools","Rustburg Elementary","Academic Achievement - Math","All Students",SCH,65,12,15,,91,9
2022,"Campbell County Public Schools","Rustburg High","Academic Achievement - Math","All Students",SCH,82,12,0,,93,7
2022,"Campbell County Public Schools","Rustburg Middle","Academic Achievement - Math","All Students",SCH,59,12,15,,86,14
2022,"Campbell County Public Schools","Tomahawk Elementary","Academic Achievement - Math","All Students",SCH,68,6,14,,89,11
2022,"Campbell County Public Schools","William Campbell High","Academic Achievement - Math","All Students",SCH,51,13,10,,74,26
2022,"Campbell County Public Schools","Yellow Branch Elementary","Academic Achievement - Math","All Students",SCH,70,8,13,,91,9
2022,"Caroline County Public Schools","Bowling Green Elementary","Academic Achievement - Math","All Students",SCH,39,8,27,,74,26
2022,"Caroline County Public Schools","Caroline High","Academic Achievement - Math","All Students",SCH,71,3,0,,74,26
2022,"Caroline County Public Schools","Caroline Middle","Academic Achievement - Math","All Students",SCH,41,4,24,,69,31
2022,"Caroline County Public Schools","Lewis and Clark Elementary","Academic Achievement - Math","All Students",SCH,73,3,14,,90,10
2022,"Caroline County Public Schools","Madison Elementary","Academic Achievement - Math","All Students",SCH,52,11,22,,86,14
2022,"Carroll County Public Schools","Carroll County High","Academic Achievement - Math","All Students",SCH,81,0,0,,81,19
2022,"Carroll County Public Schools","Carroll County Middle","Academic Achievement - Math","All Students",SCH,64,12,12,,88,12
2022,"Carroll County Public Schools","Fancy Gap Elementary","Academic Achievement - Math","All Students",SCH,90,4,3,,97,3
2022,"Carroll County Public Schools","Gladesboro Elementary","Academic Achievement - Math","All Students",SCH,64,15,11,,91,9
2022,"Carroll County Public Schools","Gladeville Elementary","Academic Achievement - Math","All Students",SCH,60,13,22,,95,5
2022,"Carroll County Public Schools","Hillsville Elementary","Academic Achievement - Math","All Students",SCH,76,0,15,,91,9
2022,"Carroll County Public Schools","Laurel Elementary","Academic Achievement - Math","All Students",SCH,61,0,27,,88,12
2022,"Carroll County Public Schools","Oakland Elementary","Academic Achievement - Math","All Students",SCH,57,10,18,,85,15
2022,"Carroll County Public Schools","St. Paul","Academic Achievement - Math","All Students",SCH,78,6,11,,96,4
2022,"Charles City County Public Schools","Charles City County Elementary","Academic Achievement - Math","All Students",SCH,27,0,38,,65,35
2022,"Charles City County Public Schools","Charles City County High","Academic Achievement - Math","All Students",SCH,34,0,13,,47,53
2022,"Charlotte County Public Schools","Bacon District Elementary","Academic Achievement - Math","All Students",SCH,62,17,16,,96,4
2022,"Charlotte County Public Schools","Central Middle","Academic Achievement - Math","All Students",SCH,62,17,10,,89,11
2022,"Charlotte County Public Schools","Eureka Elementary","Academic Achievement - Math","All Students",SCH,68,13,14,,95,5
2022,"Charlotte County Public Schools","Phenix Elementary","Academic Achievement - Math","All Students",SCH,62,9,21,,91,9
2022,"Charlotte County Public Schools","Randolph-Henry High","Academic Achievement - Math","All Students",SCH,69,15,0,,84,16
2022,"Charlottesville City Public Schools","Charlottesville High","Academic Achievement - Math","All Students",SCH,80,0,0,,80,20
2022,"Charlottesville City Public Schools","Charlottesville Middle","Academic Achievement - Math","All Students",SCH,46,9,24,,79,21
2022,"Charlottesville City Public Schools","Greenbrier Elementary","Academic Achievement - Math","All Students",SCH,71,5,19,,96,4
2022,"Charlottesville City Public Schools","Jackson-Via Elementary","Academic Achievement - Math","All Students",SCH,56,3,22,,81,19
2022,"Charlottesville City Public Schools","Summit Elementary","Academic Achievement - Math","All Students",SCH,40,1,28,,69,31
2022,"Charlottesville City Public Schools","Sunrise Elementary","Academic Achievement - Math","All Students",SCH,63,1,22,,87,13
2022,"Charlottesville City Public Schools","Tall Oaks Elementary","Academic Achievement - Math","All Students",SCH,60,4,24,,87,13
2022,"Charlottesville City Public Schools","Trailblazer Elementary","Academic Achievement - Math","All Students",SCH,64,3,23,,90,10
2022,"Charlottesville City Public Schools","Walker Upper Elementary","Academic Achievement - Math","All Students",SCH,47,12,15,,75,25
2022,"Chesapeake City Public Schools","Butts Road Intermediate","Academic Achievement - Math","All Students",SCH,84,7,5,,96,4
2022,"Chesapeake City Public Schools","Butts Road Primary","Academic Achievement - Math","All Students",SCH,84,7,5,,96,4
2022,"Chesapeake City Public Schools","Camelot Elementary","Academic Achievement - Math","All Students",SCH,65,10,15,,91,9
2022,"Chesapeake City Public Schools","Cedar Road Elementary","Academic Achievement - Math","All Students",SCH,84,7,5,,97,3
2022,"Chesapeake City Public Schools","Crestwood Middle","Academic Achievement - Math","All Students",SCH,49,19,15,,84,16
2022,"Chesapeake City Public Schools","Deep Creek Central Elementary","Academic Achievement - Math","All Students",SCH,75,8,8,,91,9
2022,"Chesapeake City Public Schools","Deep Creek Elementary","Academic Achievement - Math","All Students",SCH,75,8,9,,92,8
2022,"Chesapeake City Public Schools","Deep Creek High","Academic Achievement - Math","All Students",SCH,67,19,0,,85,15
2022,"Chesapeake City Public Schools","Deep Creek Middle","Academic Achievement - Math","All Students",SCH,50,18,18,,86,14
2022,"Chesapeake City Public Schools","Edwin W. Chittum Elementary","Academic Achievement - Math","All Students",SCH,84,4,7,,95,5
2022,"Chesapeake City Public Schools","G.A. Treakle Elementary","Academic Achievement - Math","All Students",SCH,58,13,18,,90,10
2022,"Chesapeake City Public Schools","George W. Carver Intermediate","Academic Achievement - Math","All Students",SCH,57,11,22,,89,11
2022,"Chesapeake City Public Schools","Georgetown Primary","Academic Achievement - Math","All Students",SCH,66,0,27,,93,7
2022,"Chesapeake City Public Schools","Grassfield Elementary","Academic Achievement - Math","All Students",SCH,81,7,7,,95,5
2022,"Chesapeake City Public Schools","Grassfield High","Academic Achievement - Math","All Students",SCH,85,9,0,,94,6
2022,"Chesapeake City Public Schools","Great Bridge High","Academic Achievement - Math","All Students",SCH,72,13,0,,86,14
2022,"Chesapeake City Public Schools","Great Bridge Intermediate","Academic Achievement - Math","All Students",SCH,84,5,7,,95,5
2022,"Chesapeake City Public Schools","Great Bridge Middle","Academic Achievement - Math","All Students",SCH,67,11,8,,87,13
2022,"Chesapeake City Public Schools","Great Bridge Primary","Academic Achievement - Math","All Students",SCH,84,5,7,,95,5
2022,"Chesapeake City Public Schools","Greenbrier Intermediate","Academic Achievement - Math","All Students",SCH,73,6,14,,93,7
2022,"Chesapeake City Public Schools","Greenbrier Middle","Academic Achievement - Math","All Students",SCH,60,18,11,,89,11
2022,"Chesapeake City Public Schools","Greenbrier Primary","Academic Achievement - Math","All Students",SCH,73,6,14,,93,7
